name,price,url
RIBBED BOAT NECK TOP,8.95 EUR,https://www.zara.com/de/en/ribbed-boat-neck-top-p04424806.html
RIBBED BOAT NECK TOP,8.95 EUR,https://www.zara.com/de/en/ribbed-boat-neck-top-p04424806.html
RIBBED BOAT NECK TOP,8.95 EUR,https://www.zara.com/de/en/ribbed-boat-neck-top-p04424806.html
BOATNECK TOP,15.95 EUR,https://www.zara.com/de/en/boatneck-top-p00264501.html
BOATNECK TOP,15.95 EUR,https://www.zara.com/de/en/boatneck-top-p00264501.html
BOATNECK TOP,15.95 EUR,https://www.zara.com/de/en/boatneck-top-p00264501.html
BOATNECK TOP,15.95 EUR,https://www.zara.com/de/en/boatneck-top-p00264501.html
SLEEVELESS RIBBED TOP,9.95 EUR,https://www.zara.com/de/en/sleeveless-ribbed-top-p04424802.html
SLEEVELESS RIBBED TOP,9.95 EUR,https://www.zara.com/de/en/sleeveless-ribbed-top-p04424802.html
SLEEVELESS RIBBED TOP,9.95 EUR,https://www.zara.com/de/en/sleeveless-ribbed-top-p04424802.html
SLEEVELESS RIBBED TOP,9.95 EUR,https://www.zara.com/de/en/sleeveless-ribbed-top-p04424802.html
SLEEVELESS RIBBED TOP,9.95 EUR,https://www.zara.com/de/en/sleeveless-ribbed-top-p04424802.html
SLEEVELESS RIBBED TOP,9.95 EUR,https://www.zara.com/de/en/sleeveless-ribbed-top-p04424802.html
